dataset,seed,method,estimator,scenario,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m,parameters,train_seconds,best_epoch,trained_epochs
UTSIndoorLoc,33,RC-NoAugCoord,fused,device_offset_-6db,388.0,6.847302070003196,6.073978327961051,8.458086367058904,8.841197236632711,11.744004314578696,14.864149515416246,0.190721649484536,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,direct,persistent_bias_8db,388.0,7.0728440284729,6.233321189880371,8.644759178161621,8.866028547286987,11.849071884155276,14.7069128036499,0.1752577319587628,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,fused,persistent_bias_8db,388.0,7.055051690894167,6.189909893566769,8.798717472859082,8.886652842700409,12.102921616248272,15.579465494575947,0.1829896907216494,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,direct,top20_outage,388.0,10.127793312072754,8.053552627563477,12.597967147827148,12.314443349838257,19.913647842407222,25.92505903244018,0.095360824742268,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,fused,top20_outage,388.0,10.904947579555726,8.80878368833244,13.732810240174569,13.11149638101302,21.002980796708805,27.468628000457585,0.0902061855670103,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,direct,top20_outage_plus_bias4db,388.0,10.128942489624023,7.95843505859375,12.715668678283691,12.627313613891602,20.35113754272461,25.92309999465942,0.1056701030927835,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,fused,top20_outage_plus_bias4db,388.0,10.913799457286643,8.376632782556841,13.989844751340868,13.077061780258653,21.52471861872036,28.92500565786488,0.0902061855670103,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoCoarseHeads,direct,clean,388.0,6.951481342315674,5.979893684387207,8.642136573791504,8.717618942260742,11.98531093597412,15.203693294525138,0.1881443298969072,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,fused,clean,388.0,6.94985968517134,5.937404105637959,8.639864119741741,8.607966191405627,12.00763608389036,15.114292030005426,0.1932989690721649,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,direct,device_offset_-6db,388.0,6.9045820236206055,5.8463215827941895,8.649502754211426,8.788834571838379,12.45552272796631,15.337251663208006,0.1932989690721649,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,fused,device_offset_-6db,388.0,6.928818373724503,5.859022310971269,8.630057304713109,8.67575741056094,12.292872200314674,14.845183283229574,0.1752577319587628,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,direct,persistent_bias_8db,388.0,6.956923484802246,6.004664897918701,8.711197853088379,8.852620124816895,12.074697875976565,15.275634288787842,0.1932989690721649,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,fused,persistent_bias_8db,388.0,7.001216833080247,6.177238393126609,8.731596007658114,8.852620429801695,11.928076365933563,15.213111190564751,0.211340206185567,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,direct,top20_outage,388.0,9.733911514282228,8.14682388305664,12.290154457092283,12.70195484161377,18.82152156829834,25.12326612472534,0.1391752577319587,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,fused,top20_outage,388.0,9.827142605345896,8.205164936335464,12.340513349740013,12.716735858008647,18.870076410094494,25.13207537267318,0.134020618556701,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,388.0,9.650141716003418,7.942695617675781,12.248093605041504,13.006073713302612,18.609541130065924,24.421832084655755,0.1494845360824742,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,388.0,9.70273499515306,7.906659969301823,12.258619918558006,13.007270185433624,18.551512574825058,25.112109043343384,0.152061855670103,3034912,357.74035020009615,63,93
UTSIndoorLoc,33,RC-NoConsistency,direct,clean,388.0,6.758703708648682,6.112998962402344,8.366568565368652,8.837524175643921,11.182453060150149,15.110925245285031,0.1932989690721649,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,fused,clean,388.0,6.794684048048622,6.026650679598516,8.402925716351085,8.732687155089637,11.191559548960822,15.340848783058387,0.1778350515463917,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,direct,device_offset_-6db,388.0,6.714301586151123,5.915216445922852,8.312601089477539,8.420762300491333,11.11034564971924,15.179389429092405,0.2087628865979381,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,fused,device_offset_-6db,388.0,6.698399890422566,5.915598438853092,8.276103424448959,8.364142019441202,11.152468055801611,15.3922460692866,0.2036082474226804,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,direct,persistent_bias_8db,388.0,6.795191287994385,5.9065656661987305,8.490926742553711,8.888061761856079,11.576457214355472,14.916701984405517,0.2319587628865979,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,fused,persistent_bias_8db,388.0,6.796027059343208,5.909420506217392,8.51499852066668,8.788477834417767,11.576457259274088,15.14261190241356,0.229381443298969,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,direct,top20_outage,388.0,9.938070297241213,8.427566528320312,12.312725067138672,12.51288628578186,19.187821197509766,23.20745830535888,0.1365979381443298,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,fused,top20_outage,388.0,9.945172202094987,8.333034798716376,12.30353229269782,12.409062379031832,19.16571443444675,23.20745837228635,0.1314432989690721,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,direct,top20_outage_plus_bias4db,388.0,9.90732479095459,8.109331130981445,12.339836120605469,12.70819926261902,19.195131874084478,24.91055164337158,0.1391752577319587,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoConsistency,fused,top20_outage_plus_bias4db,388.0,9.883930076771064,8.085549674088085,12.325625433479289,12.422031384945242,19.19513188543541,24.969540719940216,0.134020618556701,3034912,612.9935057000257,115,145
UTSIndoorLoc,33,RC-NoCorruption,direct,clean,388.0,7.644434452056885,6.571552276611328,9.20910358428955,9.715152263641356,13.377293300628663,16.413394737243646,0.1288659793814432,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,fused,clean,388.0,7.665970479900706,6.702206394019241,9.317287304493114,9.8705535696439,13.338022426411706,16.828861633364678,0.1572164948453608,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,direct,device_offset_-6db,388.0,7.714127540588379,6.765219211578369,9.21956729888916,9.873825788497925,13.428487873077394,16.10141763687134,0.1469072164948453,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,fused,device_offset_-6db,388.0,7.811356485612678,6.777512633130925,9.325337195639188,10.029356689478462,13.411395218348115,16.790744702962996,0.1391752577319587,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,direct,persistent_bias_8db,388.0,7.947188854217529,6.946012496948242,9.571945190429688,10.186059713363647,14.121863746643069,17.4762361526489,0.1417525773195876,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,fused,persistent_bias_8db,388.0,7.959745415374044,6.978564305106509,9.592834532662636,10.176865272722226,14.932366943935818,18.04002189064762,0.1314432989690721,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,direct,top20_outage,388.0,11.96239185333252,9.930978775024414,14.696074485778809,15.311374425888062,24.27694435119629,29.712201309204097,0.0747422680412371,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,fused,top20_outage,388.0,12.19265450805394,10.07197876619334,15.075541751323504,15.765753375298829,23.856253757082623,29.480429702018935,0.0773195876288659,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,direct,top20_outage_plus_bias4db,388.0,11.966551780700684,9.763147354125977,14.732888221740724,15.724762678146362,23.880410575866694,30.544884872436505,0.0798969072164948,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoCorruption,fused,top20_outage_plus_bias4db,388.0,12.338493335986538,10.009573706136878,15.359333840713113,16.10112013563959,24.179910190778653,31.21190971660073,0.0850515463917525,3034912,187.4242916000076,64,94
UTSIndoorLoc,33,RC-NoMask,direct,clean,388.0,7.029970169067383,5.973416328430176,8.836403846740723,9.246562957763672,12.41681938171387,15.244295835494992,0.1958762886597938,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,fused,clean,388.0,7.089836458899956,6.306147409083687,8.910336422157695,9.103505082226192,12.47357902474782,16.873860893484977,0.2164948453608247,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,direct,device_offset_-6db,388.0,7.032732963562012,5.857631683349609,8.82504653930664,9.281192779541016,12.941870975494387,15.467941570281976,0.2036082474226804,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,fused,device_offset_-6db,388.0,7.1880575276931005,6.268530201000816,8.920140849646407,9.239344242890269,12.781831888515148,17.07008458588938,0.2036082474226804,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,direct,persistent_bias_8db,388.0,7.288894653320312,6.309600353240967,9.060762405395508,9.44982647895813,12.637900352478027,16.04287357330322,0.1829896907216494,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,fused,persistent_bias_8db,388.0,7.332106645373421,6.510388948830693,9.147843941556124,9.30228153732534,12.823796179895398,16.898888427448227,0.2164948453608247,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,direct,top20_outage,388.0,10.98843479156494,9.049707412719728,13.96725368499756,13.89318871498108,21.22735137939453,29.39749565124509,0.1211340206185567,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,fused,top20_outage,388.0,11.645064181500471,9.346602658986937,14.960229632875384,14.723566355095056,25.08568414588245,29.90238759796624,0.1237113402061855,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,direct,top20_outage_plus_bias4db,388.0,10.85595417022705,8.700971603393555,13.82516098022461,14.142401218414308,21.35387229919434,29.510139560699447,0.1185567010309278,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoMask,fused,top20_outage_plus_bias4db,388.0,11.32595642061202,8.856514539861466,14.62861505230648,14.30114711276127,24.446358650366047,30.55714712260088,0.1288659793814432,2909984,455.2697660000995,109,139
UTSIndoorLoc,33,RC-NoReconstruction,direct,clean,388.0,6.861708641052246,5.937447547912598,8.349411964416504,8.729870557785034,11.471142005920411,14.523250389099118,0.1623711340206185,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,fused,clean,388.0,6.914624125390428,5.954539950846731,8.498017116212097,8.671636670857781,12.017497914041298,15.415369792934976,0.1675257731958762,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,direct,device_offset_-6db,388.0,6.857177734375,5.972903251647949,8.36653995513916,8.679285049438477,11.91252326965332,15.212087678909295,0.1701030927835051,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,fused,device_offset_-6db,388.0,7.010293235600671,6.103840995970245,8.506439896587741,8.851802682862816,12.37744651681013,15.5650825538414,0.1778350515463917,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,direct,persistent_bias_8db,388.0,6.988068103790283,6.2953691482543945,8.484983444213867,8.739351272583008,11.651642131805422,14.40772500038146,0.1623711340206185,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,fused,persistent_bias_8db,388.0,7.019499998575328,6.236680119189481,8.569159334839814,8.940914956572989,11.974895333583891,15.430011588027574,0.1855670103092783,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,direct,top20_outage,388.0,10.334428787231444,8.234188079833984,13.288250923156738,13.01172947883606,19.17643051147461,27.388042926788323,0.1262886597938144,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,fused,top20_outage,388.0,10.799707928775234,8.837963315680454,14.197116831712597,13.035848334474604,20.815321027598,27.321303420138143,0.1082474226804123,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,direct,top20_outage_plus_bias4db,388.0,10.342844009399414,8.056514739990234,13.349939346313477,13.297149419784546,19.13178462982178,27.47742013931272,0.1134020618556701,2770899,304.5803660999518,48,78
UTSIndoorLoc,33,RC-NoReconstruction,fused,top20_outage_plus_bias4db,388.0,10.728370670077954,8.577201091530986,14.176152890443184,12.987979125369131,20.97291567621765,27.168564756662416,0.1237113402061855,2770899,304.5803660999518,48,78
UTSIndoorLoc,44,RC-NoAugCoord,direct,clean,388.0,6.786155700683594,5.848093032836914,8.467411041259766,8.632966041564941,11.539925479888918,14.99120006561279,0.190721649484536,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,fused,clean,388.0,6.760195724835069,5.75792969055918,8.424741652166848,8.558690584462616,11.678024007005686,15.600835729660876,0.1778350515463917,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,direct,device_offset_-6db,388.0,6.735479831695557,5.776764869689941,8.418966293334961,8.495845317840576,11.734574031829837,15.104960823059075,0.1984536082474226,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,fused,device_offset_-6db,388.0,6.746103874852194,5.703323913604791,8.399142958413504,8.344961097747762,11.899729730492576,15.561313514616938,0.1932989690721649,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,direct,persistent_bias_8db,388.0,6.952073097229004,5.913072109222412,8.653913497924805,8.70993685722351,12.025198841094973,14.999980306625364,0.190721649484536,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,fused,persistent_bias_8db,388.0,6.98355750364398,5.851288695163802,8.643632567914555,8.6628731604517,12.042367763241076,15.806073191143255,0.1752577319587628,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,direct,top20_outage,388.0,11.138808250427246,8.216181755065918,15.254862785339355,13.413323640823364,22.721876144409187,32.79433917999267,0.1288659793814432,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,fused,top20_outage,388.0,11.352831120215788,8.439863164888845,15.52023193208202,13.705361782623566,23.621698185772857,33.09338151395646,0.1211340206185567,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,direct,top20_outage_plus_bias4db,388.0,11.157931327819824,8.173463821411133,15.310940742492676,13.281639337539673,22.70248794555664,32.933677577972375,0.1262886597938144,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoAugCoord,fused,top20_outage_plus_bias4db,388.0,11.376045779322231,8.254485946314706,15.586208223026892,13.590050303713024,22.8545639569179,32.870036173430925,0.1185567010309278,3034912,553.992551199859,134,164
UTSIndoorLoc,44,RC-NoCoarseHeads,direct,clean,388.0,6.844695568084717,5.732848644256592,8.564827919006348,8.8956458568573,12.538061332702638,15.294444465637206,0.2087628865979381,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,fused,clean,388.0,6.845682881463595,5.816448263107564,8.568569567247994,8.895646083768948,12.62944495255462,15.294444372471332,0.2139175257731958,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,direct,device_offset_-6db,388.0,6.782568454742432,5.7640485763549805,8.486113548278809,8.964679479598999,12.735008716583252,15.332139348983764,0.2139175257731958,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,fused,device_offset_-6db,388.0,6.784766747746471,5.705091586151665,8.492672360904532,8.976047818728997,12.826939747897235,15.33213909924266,0.2139175257731958,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,direct,persistent_bias_8db,388.0,6.969352722167969,5.836043357849121,8.77303409576416,8.73746657371521,13.335197353363036,15.126809358596802,0.211340206185567,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,fused,persistent_bias_8db,388.0,6.960420769009179,5.783148029822149,8.767702324719508,8.713406938805594,13.33519668200018,15.12680900679905,0.211340206185567,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,direct,top20_outage,388.0,10.216362953186035,7.90693473815918,13.346582412719728,13.56396222114563,20.85853843688965,27.55077362060545,0.152061855670103,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,fused,top20_outage,388.0,10.24097758033037,7.906934677318452,13.382997821499972,13.572999830555046,21.533205211963377,27.55077274701726,0.152061855670103,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,388.0,10.253768920898438,7.821320533752441,13.405351638793944,13.280817747116089,21.3181474685669,27.80671577453612,0.152061855670103,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,388.0,10.26950400439453,7.735872007058142,13.417386188989004,13.30059479524706,21.7293399390328,27.806715628715697,0.1494845360824742,3034912,295.38403349998407,73,103
UTSIndoorLoc,44,RC-NoConsistency,direct,clean,388.0,6.744502544403076,5.650096893310547,8.507346153259277,8.761579990386963,11.764652729034426,14.991438007354736,0.2345360824742268,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,fused,clean,388.0,6.805469395158876,5.69379766071113,8.572658278052502,8.774197913426478,11.764652817927765,15.615283893270782,0.1984536082474226,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,direct,device_offset_-6db,388.0,6.647317409515381,5.680587768554688,8.40604305267334,8.666311979293823,11.708282661437988,14.689094924926756,0.229381443298969,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,fused,device_offset_-6db,388.0,6.690913362825323,5.644814916537989,8.442024773791294,8.717175158605308,11.708282805846318,15.3399776672024,0.211340206185567,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,direct,persistent_bias_8db,388.0,6.879336833953857,5.801405906677246,8.690963745117188,8.790918350219727,12.307308578491211,14.96525626182556,0.2139175257731958,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,fused,persistent_bias_8db,388.0,6.949481265553911,5.946759331514578,8.736345276295992,8.866060591848608,12.388544034253014,15.367532011838897,0.2036082474226804,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,direct,top20_outage,388.0,11.672962188720703,8.097492218017578,15.788260459899902,14.116363525390623,27.49363822937012,35.37891883850094,0.1314432989690721,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,fused,top20_outage,388.0,11.885300652578872,8.141171582717373,16.1941051622783,13.935093214257307,27.85972863768096,36.39835323735005,0.1185567010309278,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,direct,top20_outage_plus_bias4db,388.0,11.784846305847168,8.424152374267578,16.018264770507812,13.723827123641968,27.65028343200684,35.61575984954833,0.1211340206185567,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoConsistency,fused,top20_outage_plus_bias4db,388.0,11.947022996831407,8.474717329821566,16.354949666215475,13.757538685651056,28.076073449263763,35.72046041056097,0.1262886597938144,3034912,355.5063928000164,114,144
UTSIndoorLoc,44,RC-NoCorruption,direct,clean,388.0,7.333858966827393,6.046317100524902,9.0752592086792,9.263634204864502,13.596045684814454,16.165204524993896,0.1701030927835051,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,fused,clean,388.0,7.296872768489308,5.975848417535322,9.070821076125318,9.257529088279334,13.71542259193003,16.37952706837335,0.172680412371134,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,direct,device_offset_-6db,388.0,7.3884477615356445,6.048530101776123,9.15090274810791,9.464717149734495,14.289784145355224,16.607055664062496,0.1804123711340206,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,fused,device_offset_-6db,388.0,7.338697851288834,6.143173320910584,9.076345209790365,9.19185835715897,14.126684204061805,16.82202437649925,0.1752577319587628,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,direct,persistent_bias_8db,388.0,7.543027877807617,6.607378959655762,9.287744522094728,9.71314001083374,13.878210735321046,16.730909824371334,0.1572164948453608,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,fused,persistent_bias_8db,388.0,7.439245262562947,6.381584534560659,9.16026774118517,9.30865103563973,13.183383833800276,16.532710595610123,0.1546391752577319,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,direct,top20_outage,388.0,11.326120376586914,9.387725830078123,13.935883522033691,15.2069730758667,21.656925773620607,27.921816539764396,0.095360824742268,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,fused,top20_outage,388.0,11.468355731846396,9.307643718804297,14.028960501675298,15.6397424083768,21.51500320374048,28.57535212901113,0.095360824742268,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,direct,top20_outage_plus_bias4db,388.0,11.365259170532228,9.348482131958008,13.931056022644045,15.009085655212402,21.59457778930664,27.27310161590576,0.0721649484536082,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoCorruption,fused,top20_outage_plus_bias4db,388.0,11.456410505175318,9.226993243579663,14.159100966867342,15.246555803669054,21.66826449728291,27.7136562368149,0.0798969072164948,3034912,155.86243169987574,53,83
UTSIndoorLoc,44,RC-NoMask,direct,clean,388.0,6.80630350112915,5.837014198303223,8.391266822814941,9.002332210540771,12.09535093307495,14.804220247268658,0.2036082474226804,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,fused,clean,388.0,6.8211730128369386,5.846868583840478,8.402713818544285,9.002332192775766,12.029477390354456,14.961856981733035,0.1932989690721649,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,direct,device_offset_-6db,388.0,6.788547992706299,5.84846305847168,8.392501831054688,9.074467182159424,12.07158546447754,14.916253614425653,0.2164948453608247,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,fused,device_offset_-6db,388.0,6.853063186114286,5.887189713009377,8.446097870655446,9.230901161590836,12.159071529912334,15.28453660575686,0.1984536082474226,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,direct,persistent_bias_8db,388.0,6.930281639099121,5.861372947692871,8.547635078430176,9.148147821426392,12.581302165985107,14.829039859771724,0.1958762886597938,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,fused,persistent_bias_8db,388.0,6.941721041914452,5.896059480824793,8.56487339758226,9.207112526629814,12.643145563157663,14.837353385783222,0.1958762886597938,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,direct,top20_outage,388.0,11.28102970123291,8.469963073730469,15.06080436706543,13.90422224998474,23.87394161224365,36.37622337341306,0.1417525773195876,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,fused,top20_outage,388.0,11.283116903055888,8.51429935833713,15.072319726388804,13.96301624312591,24.316240388542408,36.37622273056572,0.1391752577319587,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,direct,top20_outage_plus_bias4db,388.0,11.27108383178711,8.259275436401367,15.060200691223145,13.8446307182312,24.86973876953125,36.37283573150634,0.1443298969072164,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoMask,fused,top20_outage_plus_bias4db,388.0,11.280136163662709,8.310617609665563,15.074647500952008,13.844630796994176,24.86973916207229,36.37283626783396,0.1417525773195876,2909984,541.4385643000714,138,168
UTSIndoorLoc,44,RC-NoReconstruction,direct,clean,388.0,6.8719482421875,6.022922515869141,8.566997528076172,9.138315677642822,12.10232162475586,15.476543998718256,0.2164948453608247,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,fused,clean,388.0,6.789593682863554,5.904929069699536,8.470068376903177,8.741012053368431,12.033208550556225,15.768958061923836,0.2087628865979381,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,direct,device_offset_-6db,388.0,6.782872200012207,6.078726768493652,8.483802795410156,8.839431285858154,11.81748037338257,15.945821905136103,0.229381443298969,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,fused,device_offset_-6db,388.0,6.739268384674735,5.9151907736155644,8.42236643838816,8.56502605163734,12.499401850531177,15.851214614584688,0.2061855670103092,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,direct,persistent_bias_8db,388.0,6.935200214385986,6.084079742431641,8.715977668762207,8.985617876052856,12.391432476043702,15.41174874305725,0.2190721649484536,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,fused,persistent_bias_8db,388.0,6.935429155101522,6.212182149570138,8.659222379126629,8.691140428832272,12.001491273893066,16.03886974842407,0.2087628865979381,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,direct,top20_outage,388.0,11.389084815979004,8.368255615234375,15.451443672180176,14.85478162765503,24.519914245605477,34.26980285644525,0.1391752577319587,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,fused,top20_outage,388.0,11.374807982221231,8.32756724354093,15.346581817988008,14.07380963979412,24.07030328469492,33.08095841632815,0.134020618556701,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,direct,top20_outage_plus_bias4db,388.0,11.493581771850586,8.583724975585938,15.54667854309082,14.92594075202942,23.537783050537115,35.5258539199829,0.1262886597938144,2770899,473.45097050000913,148,178
UTSIndoorLoc,44,RC-NoReconstruction,fused,top20_outage_plus_bias4db,388.0,11.501868239431692,8.44860706251292,15.458456560404798,14.297599115690652,23.3730426121559,33.33797666617993,0.1211340206185567,2770899,473.45097050000913,148,178
UTSIndoorLoc,55,RC-NoAugCoord,direct,clean,388.0,6.971378326416016,5.858277797698975,8.516291618347168,8.979711294174194,11.800893020629887,15.000365543365476,0.1701030927835051,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,fused,clean,388.0,6.991293731168549,6.053205457040653,8.580746006621954,9.05494515370436,11.713474849844657,14.505850833986903,0.1958762886597938,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,direct,device_offset_-6db,388.0,6.936208724975586,6.053277492523193,8.491336822509766,8.734835624694824,11.993447494506835,14.802671432495114,0.1675257731958762,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,fused,device_offset_-6db,388.0,7.130160951235209,6.141761529740855,8.691978607195214,9.21093611539316,12.623021858092027,14.98302776482576,0.1855670103092783,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,direct,persistent_bias_8db,388.0,6.887951850891113,5.946422576904297,8.406014442443848,8.921287059783936,11.36983404159546,14.501721286773678,0.1649484536082474,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,fused,persistent_bias_8db,388.0,6.9237908378386885,6.042166155745358,8.47822922988432,8.945580916079559,11.793085366650269,14.54814566908886,0.172680412371134,3034912,416.6828087000176,108,138
UTSIndoorLoc,55,RC-NoAugCoord,direct,top20_outage,388.0,10.344623565673828,8.415375709533691,13.009241104125977,13.57470965385437,21.88387012481689,26.41391553878784,0.1391752577319587,3034912,416.6828087000176,108,138
